Data from ambient_CB-0_0_Absorbance_14-21-02-703.txt Node
Date: Wed Aug 23 14:21:02 EDT 2023
User: UV-vis
Spectrometer: FLMS04918
Trigger mode: 0
Integration Time (sec): 1.000000E-3
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.23	1.91833
179.611	0.99267
179.992	-0
180.373	0.77053
180.754	-1.09093
181.134	-0
181.515	0.61248
181.896	0.40155
182.276	0.21265
182.657	0.24741
183.038	-0.30445
183.418	-0.32401
183.799	-0.1111
184.179	0.10306
184.56	-0
184.94	-0.34689
185.32	0.10205
185.701	0.00787
186.081	0.12745
186.461	0.15075
186.842	0.58081
187.222	0.24164
187.602	0.27248
187.982	0.29891
188.362	0.21368
188.742	0.25371
189.122	0.23456
189.502	0.27543
189.882	0.34449
190.262	0.37096
190.642	0.3728
191.022	0.3994
191.402	0.40766
191.781	0.43189
192.161	0.38151
192.541	0.30766
192.92	0.31937
193.3	0.31644
193.68	0.36185
194.059	0.28151
194.439	0.30916
194.818	0.32301
195.198	0.34288
195.577	0.25803
195.957	0.26857
196.336	0.25018
196.715	0.28946
197.094	0.26905
197.474	0.23442
197.853	0.28015
198.232	0.37446
198.611	0.36734
198.99	0.34389
199.369	0.33993
199.748	0.41339
200.127	0.46604
200.506	0.42155
200.885	0.31974
201.264	0.29486
201.643	0.27294
202.022	0.26432
202.401	0.2308
202.779	0.20435
203.158	0.213
203.537	0.20164
203.915	0.21683
204.294	0.26126
204.673	0.23264
205.051	0.20245
205.43	0.25011
205.808	0.23259
206.187	0.30225
206.565	0.29709
206.943	0.30694
207.322	0.3099
207.7	0.3722
208.078	0.31512
208.456	0.31988
208.835	0.24895
209.213	0.26245
209.591	0.23317
209.969	0.26628
210.347	0.21666
210.725	0.18805
211.103	0.20442
211.481	0.25411
211.859	0.21746
212.237	0.21013
212.614	0.23759
212.992	0.28224
213.37	0.31658
213.748	0.33753
214.125	0.33513
214.503	0.34519
214.881	0.34034
215.258	0.27158
215.636	0.22994
216.013	0.25115
216.391	0.2485
216.768	0.23421
217.145	0.27779
217.523	0.3237
217.9	0.33165
218.277	0.33222
218.655	0.291
219.032	0.27483
219.409	0.28244
219.786	0.21709
220.163	0.21917
220.54	0.2892
220.917	0.33528
221.294	0.34159
221.671	0.32746
222.048	0.37299
222.425	0.42618
222.802	0.43574
223.179	0.35564
223.556	0.26825
223.932	0.31595
224.309	0.31431
224.686	0.27771
225.062	0.25632
225.439	0.22795
225.815	0.23631
226.192	0.30802
226.568	0.29864
226.945	0.31055
227.321	0.32322
227.698	0.39931
228.074	0.41189
228.45	0.38231
228.827	0.34515
229.203	0.31901
229.579	0.3144
229.955	0.28707
230.331	0.2652
230.707	0.2809
231.083	0.32112
231.46	0.32783
231.835	0.33771
232.211	0.32952
232.587	0.35193
232.963	0.33916
233.339	0.36326
233.715	0.33029
234.091	0.29142
234.466	0.25721
234.842	0.30584
235.218	0.30978
235.593	0.37548
235.969	0.33922
236.344	0.38393
236.72	0.43114
237.095	0.46105
237.471	0.38285
237.846	0.38237
238.222	0.35687
238.597	0.34468
238.972	0.27286
239.348	0.25883
239.723	0.24633
240.098	0.27429
240.473	0.2743
240.848	0.25865
241.223	0.26612
241.598	0.25945
241.973	0.25685
242.348	0.27392
242.723	0.25104
243.098	0.28721
243.473	0.28135
243.848	0.24236
244.223	0.25146
244.597	0.26037
244.972	0.26498
245.347	0.28813
245.721	0.23917
246.096	0.22993
246.47	0.2669
246.845	0.30576
247.219	0.30562
247.594	0.322
247.968	0.31068
248.343	0.34045
248.717	0.28357
249.091	0.29293
249.466	0.28203
249.84	0.28318
250.214	0.27246
250.588	0.29489
250.962	0.26959
251.336	0.31321
251.71	0.29167
252.084	0.29802
252.458	0.2761
252.832	0.29077
253.206	0.21544
253.58	0.22642
253.954	0.23623
254.328	0.20883
254.702	0.2179
255.075	0.24157
255.449	0.24623
255.823	0.28191
256.196	0.27295
256.57	0.28297
256.943	0.31666
257.317	0.28189
257.69	0.2935
258.064	0.27581
258.437	0.28023
258.81	0.27321
259.184	0.26678
259.557	0.26921
259.93	0.27943
260.303	0.24694
260.677	0.2122
261.05	0.23828
261.423	0.26392
261.796	0.26326
262.169	0.2651
262.542	0.25254
262.915	0.268
263.288	0.28876
263.661	0.30325
264.033	0.28648
264.406	0.30732
264.779	0.2781
265.152	0.28351
265.524	0.28837
265.897	0.29294
266.27	0.26756
266.642	0.24974
267.015	0.24008
267.387	0.26249
267.76	0.28989
268.132	0.25665
268.504	0.22877
268.877	0.22041
269.249	0.26207
269.621	0.29288
269.994	0.28152
270.366	0.28233
270.738	0.29366
271.11	0.32105
271.482	0.31808
271.854	0.32906
272.226	0.28395
272.598	0.30843
272.97	0.31817
273.342	0.31627
273.714	0.28753
274.086	0.28291
274.458	0.26203
274.829	0.29076
275.201	0.2869
275.573	0.27011
275.944	0.29075
276.316	0.31174
276.688	0.32028
277.059	0.29776
277.431	0.27438
277.802	0.26174
278.173	0.27814
278.545	0.29862
278.916	0.2706
279.287	0.27782
279.659	0.27343
280.03	0.26807
280.401	0.26784
280.772	0.2465
281.143	0.2282
281.515	0.25794
281.886	0.26204
282.257	0.27102
282.628	0.27215
282.998	0.27167
283.369	0.27225
283.74	0.26957
284.111	0.26112
284.482	0.25927
284.853	0.25451
285.223	0.24839
285.594	0.24258
285.965	0.2385
286.335	0.24445
286.706	0.24166
287.076	0.24086
287.447	0.24111
287.817	0.24046
288.188	0.23986
288.558	0.23985
288.928	0.23739
289.299	0.2389
289.669	0.23919
290.039	0.23662
290.409	0.23536
290.779	0.23757
291.149	0.23673
291.52	0.2355
291.89	0.23565
292.26	0.23631
292.629	0.23719
292.999	0.23798
293.369	0.23637
293.739	0.23587
294.109	0.23699
294.479	0.23631
294.848	0.23549
295.218	0.23616
295.588	0.23581
295.957	0.23663
296.327	0.23881
296.696	0.239
297.066	0.23895
297.435	0.23896
297.805	0.23946
298.174	0.24033
298.544	0.23994
298.913	0.23748
299.282	0.23645
299.651	0.2362
300.021	0.23557
300.39	0.23622
300.759	0.2364
301.128	0.23665
301.497	0.23747
301.866	0.23781
302.235	0.23817
302.604	0.23835
302.973	0.23769
303.342	0.2361
303.71	0.23559
304.079	0.2358
304.448	0.23532
304.817	0.2353
305.185	0.23491
305.554	0.23363
305.923	0.23483
306.291	0.23441
306.66	0.23461
307.028	0.23507
307.397	0.23496
307.765	0.23548
308.133	0.23772
308.502	0.23752
308.87	0.2375
309.238	0.23681
309.606	0.23561
309.975	0.23524
310.343	0.23531
310.711	0.23275
311.079	0.23276
311.447	0.23324
311.815	0.233
312.183	0.23363
312.551	0.23434
312.919	0.23363
313.286	0.23435
313.654	0.23348
314.022	0.23345
314.39	0.23365
314.757	0.23373
315.125	0.23244
315.492	0.23276
315.86	0.23349
316.228	0.23389
316.595	0.23372
316.962	0.23238
317.33	0.2308
317.697	0.22907
318.065	0.22576
318.432	0.22325
318.799	0.22113
319.166	0.21863
319.534	0.21869
319.901	0.21923
320.268	0.22175
320.635	0.22551
321.002	0.22804
321.369	0.23078
321.736	0.2325
322.103	0.23312
322.47	0.23221
322.836	0.2309
323.203	0.22914
323.57	0.22761
323.937	0.22582
324.303	0.22522
324.67	0.22512
325.037	0.22616
325.403	0.22683
325.77	0.22707
326.136	0.22688
326.503	0.22678
326.869	0.22687
327.235	0.22655
327.602	0.22675
327.968	0.2265
328.334	0.22614
328.7	0.22642
329.067	0.2274
329.433	0.2277
329.799	0.22812
330.165	0.22672
330.531	0.22655
330.897	0.22693
331.263	0.22551
331.629	0.22448
331.995	0.2241
332.36	0.22342
332.726	0.22379
333.092	0.22298
333.458	0.22234
333.823	0.2225
334.189	0.22202
334.554	0.22084
334.92	0.2208
335.286	0.22158
335.651	0.22163
336.016	0.22182
336.382	0.22236
336.747	0.22175
337.113	0.22163
337.478	0.22147
337.843	0.22076
338.208	0.22043
338.573	0.2198
338.939	0.21884
339.304	0.21852
339.669	0.21919
340.034	0.21846
340.399	0.21807
340.764	0.21851
341.129	0.2182
341.493	0.219
341.858	0.21983
342.223	0.2194
342.588	0.22012
342.952	0.21997
343.317	0.21932
343.682	0.21904
344.046	0.2184
344.411	0.21859
344.775	0.21801
345.14	0.21741
345.504	0.21792
345.869	0.21763
346.233	0.21809
346.597	0.21882
346.962	0.21838
347.326	0.21866
347.69	0.21867
348.054	0.2181
348.418	0.21833
348.782	0.21781
349.146	0.21749
349.51	0.21697
349.874	0.21698
350.238	0.21713
350.602	0.21694
350.966	0.2175
351.33	0.21751
351.693	0.21747
352.057	0.2185
352.421	0.21859
352.784	0.21834
353.148	0.21855
353.512	0.21774
353.875	0.21849
354.239	0.21828
354.602	0.21721
354.966	0.21713
355.329	0.21689
355.692	0.21646
356.056	0.21672
356.419	0.21748
356.782	0.21763
357.145	0.21768
357.508	0.21705
357.871	0.21698
358.234	0.21805
358.597	0.21755
358.96	0.21653
359.323	0.21728
359.686	0.21729
360.049	0.21691
360.412	0.21683
360.775	0.21607
361.137	0.21616
361.5	0.21642
361.863	0.2149
362.225	0.21554
362.588	0.2163
362.951	0.21697
363.313	0.21745
363.675	0.2178
364.038	0.21714
364.4	0.21817
364.763	0.21833
365.125	0.21835
365.487	0.21814
365.849	0.21767
366.212	0.21755
366.574	0.21806
366.936	0.21712
367.298	0.21652
367.66	0.21695
368.022	0.21652
368.384	0.2167
368.746	0.21655
369.108	0.21555
369.469	0.21657
369.831	0.21643
370.193	0.21609
370.555	0.21588
370.916	0.21536
371.278	0.21521
371.64	0.2155
372.001	0.21468
372.363	0.21476
372.724	0.21424
373.086	0.21412
373.447	0.21346
373.808	0.21347
374.17	0.21403
374.531	0.21409
374.892	0.21448
375.253	0.21483
375.615	0.21597
375.976	0.21639
376.337	0.21658
376.698	0.21631
377.059	0.2163
377.42	0.21652
377.781	0.21686
378.141	0.21642
378.502	0.2165
378.863	0.21638
379.224	0.21646
379.585	0.21686
379.945	0.21557
380.306	0.21479
380.666	0.21402
381.027	0.21442
381.388	0.21415
381.748	0.21399
382.108	0.21349
382.469	0.21398
382.829	0.21415
383.19	0.21433
383.55	0.21433
383.91	0.21479
384.27	0.21461
384.63	0.21425
384.991	0.2144
385.351	0.21479
385.711	0.21464
386.071	0.21487
386.431	0.21484
386.791	0.21573
387.15	0.21604
387.51	0.21659
387.87	0.21648
388.23	0.2172
388.589	0.21702
388.949	0.21689
389.309	0.21683
389.668	0.21664
390.028	0.21657
390.387	0.21604
390.747	0.21565
391.106	0.21533
391.466	0.2158
391.825	0.215
392.184	0.21455
392.544	0.21388
392.903	0.21386
393.262	0.21376
393.621	0.2134
393.98	0.21318
394.339	0.21301
394.698	0.21319
395.057	0.21306
395.416	0.21343
395.775	0.21284
396.134	0.21361
396.493	0.21287
396.852	0.2123
397.211	0.21313
397.569	0.21336
397.928	0.21306
398.287	0.21343
398.645	0.21199
399.004	0.21223
399.362	0.21315
399.721	0.21244
400.079	0.21159
400.438	0.21135
400.796	0.21089
401.154	0.21189
401.512	0.21164
401.871	0.21136
402.229	0.21199
402.587	0.21347
402.945	0.21388
403.303	0.21433
403.661	0.21387
404.019	0.21488
404.377	0.21463
404.735	0.21468
405.093	0.21394
405.451	0.21457
405.808	0.21427
406.166	0.21378
406.524	0.21286
406.882	0.21273
407.239	0.21226
407.597	0.21288
407.954	0.21281
408.312	0.21401
408.669	0.21549
409.027	0.21596
409.384	0.21601
409.741	0.21605
410.099	0.21538
410.456	0.21482
410.813	0.21492
411.17	0.21519
411.527	0.2154
411.884	0.21502
412.242	0.21567
412.599	0.21576
412.956	0.2158
413.312	0.21518
413.669	0.21429
414.026	0.2135
414.383	0.21348
414.74	0.2116
415.096	0.21165
415.453	0.21163
415.81	0.21111
416.166	0.21161
416.523	0.21157
416.879	0.21229
417.236	0.21378
417.592	0.21368
417.949	0.21433
418.305	0.2139
418.661	0.21373
419.018	0.21373
419.374	0.21378
419.73	0.21411
420.086	0.21389
420.442	0.21366
420.798	0.21516
421.154	0.21499
421.51	0.21526
421.866	0.21387
422.222	0.21339
422.578	0.21311
422.934	0.21104
423.29	0.2082
423.646	0.20624
424.001	0.20453
424.357	0.20488
424.713	0.20268
425.068	0.2018
425.424	0.20132
425.779	0.20126
426.135	0.2007
426.49	0.20165
426.845	0.20018
427.201	0.19903
427.556	0.19888
427.911	0.19941
428.266	0.19949
428.622	0.1995
428.977	0.19918
429.332	0.20183
429.687	0.20116
430.042	0.20135
430.397	0.20235
430.752	0.20269
431.107	0.20159
431.461	0.20139
431.816	0.19997
432.171	0.20228
432.526	0.20147
432.88	0.20178
433.235	0.20281
433.59	0.20621
433.944	0.20555
434.299	0.20404
434.653	0.20433
435.008	0.20421
435.362	0.20517
435.716	0.20345
436.071	0.20074
436.425	0.20031
436.779	0.20086
437.133	0.19923
437.487	0.19942
437.841	0.19697
438.195	0.19906
438.549	0.199
438.903	0.19775
439.257	0.19721
439.611	0.19602
439.965	0.19421
440.319	0.19388
440.673	0.19288
441.026	0.19279
441.38	0.19243
441.734	0.19231
442.087	0.19296
442.441	0.19417
442.794	0.1941
443.148	0.19227
443.501	0.19331
443.855	0.19535
444.208	0.19481
444.561	0.19391
444.915	0.19335
445.268	0.19363
445.621	0.19436
445.974	0.1939
446.327	0.19295
446.68	0.19376
447.033	0.19629
447.386	0.19522
447.739	0.19498
448.092	0.1952
448.445	0.19733
448.798	0.19868
449.15	0.20047
449.503	0.19952
449.856	0.20262
450.209	0.20269
450.561	0.20206
450.914	0.20023
451.266	0.19948
451.619	0.19747
451.971	0.19738
452.323	0.19568
452.676	0.19552
453.028	0.19781
453.38	0.19916
453.733	0.19799
454.085	0.19755
454.437	0.19785
454.789	0.1988
455.141	0.19712
455.493	0.19494
455.845	0.19561
456.197	0.19584
456.549	0.1975
456.901	0.19765
457.253	0.19836
457.604	0.20107
457.956	0.20124
458.308	0.20009
458.659	0.20131
459.011	0.19971
459.362	0.20097
459.714	0.19906
460.065	0.19799
460.417	0.19655
460.768	0.19443
461.12	0.19407
461.471	0.19505
461.822	0.19296
462.173	0.19484
462.525	0.19483
462.876	0.19653
463.227	0.198
463.578	0.19742
463.929	0.19848
464.28	0.19808
464.631	0.19547
464.982	0.19554
465.332	0.19553
465.683	0.19484
466.034	0.19518
466.385	0.19452
466.735	0.19551
467.086	0.19767
467.437	0.19926
467.787	0.19933
468.138	0.19941
468.488	0.20025
468.839	0.20007
469.189	0.20115
469.539	0.19837
469.89	0.19865
470.24	0.19867
470.59	0.20064
470.94	0.1997
471.29	0.19828
471.64	0.19884
471.99	0.20057
472.34	0.19982
472.69	0.20167
473.04	0.19991
473.39	0.20036
473.74	0.201
474.09	0.20034
474.439	0.20125
474.789	0.20226
475.139	0.19747
475.488	0.1987
475.838	0.19918
476.188	0.20039
476.537	0.19921
476.886	0.19727
477.236	0.19639
477.585	0.19934
477.935	0.19794
478.284	0.19792
478.633	0.19738
478.982	0.20019
479.331	0.20149
479.68	0.20173
480.03	0.20138
480.379	0.20261
480.728	0.20225
481.076	0.20237
481.425	0.20043
481.774	0.20028
482.123	0.20047
482.472	0.20083
482.821	0.20021
483.169	0.20086
483.518	0.20071
483.866	0.19952
484.215	0.20171
484.563	0.2004
484.912	0.20186
485.26	0.20278
485.609	0.20322
485.957	0.20296
486.305	0.20376
486.654	0.20199
487.002	0.20391
487.35	0.20267
487.698	0.20252
488.046	0.201
488.394	0.20201
488.742	0.20264
489.09	0.20288
489.438	0.20065
489.786	0.20102
490.134	0.20134
490.482	0.20192
490.829	0.1999
491.177	0.20057
491.525	0.20059
491.872	0.20217
492.22	0.20341
492.567	0.20293
492.915	0.20313
493.262	0.20539
493.61	0.20557
493.957	0.20502
494.304	0.20349
494.652	0.20321
494.999	0.20368
495.346	0.2037
495.693	0.20275
496.04	0.20169
496.387	0.20295
496.734	0.20363
497.081	0.20251
497.428	0.20132
497.775	0.20126
498.122	0.20179
498.469	0.20241
498.816	0.20015
499.162	0.20276
499.509	0.20474
499.856	0.20601
500.202	0.206
500.549	0.20432
500.895	0.20415
501.242	0.20628
501.588	0.20507
501.935	0.20212
502.281	0.20182
502.627	0.20051
502.973	0.20505
503.32	0.20478
503.666	0.20371
504.012	0.20422
504.358	0.20503
504.704	0.20426
505.05	0.20605
505.396	0.20361
505.742	0.20386
506.088	0.20645
506.433	0.20479
506.779	0.20548
507.125	0.20587
507.471	0.20657
507.816	0.20589
508.162	0.20681
508.507	0.20505
508.853	0.20589
509.198	0.20562
509.544	0.20669
509.889	0.20598
510.234	0.20687
510.58	0.20637
510.925	0.20708
511.27	0.20834
511.615	0.20877
511.96	0.20873
512.306	0.20861
512.651	0.20825
512.996	0.209
513.341	0.20904
513.685	0.20724
514.03	0.20746
514.375	0.20783
514.72	0.20796
515.065	0.21068
515.409	0.21119
515.754	0.21047
516.099	0.21253
516.443	0.21285
516.788	0.2134
517.132	0.21396
517.476	0.21183
517.821	0.20974
518.165	0.21049
518.51	0.20981
518.854	0.20937
519.198	0.20932
519.542	0.20948
519.886	0.21101
520.23	0.21278
520.574	0.21385
520.918	0.21499
521.262	0.21548
521.606	0.2145
521.95	0.21381
522.294	0.21211
522.638	0.2107
522.981	0.2088
523.325	0.20755
523.669	0.20744
524.012	0.2081
524.356	0.20844
524.699	0.20884
525.043	0.21036
525.386	0.21158
525.73	0.21117
526.073	0.21136
526.416	0.21126
526.76	0.21187
527.103	0.2117
527.446	0.21149
527.789	0.21058
528.132	0.21127
528.475	0.2097
528.818	0.20974
529.161	0.2081
529.504	0.20909
529.847	0.20909
530.19	0.21082
530.532	0.20958
530.875	0.21198
531.218	0.21172
531.56	0.21286
531.903	0.2119
532.246	0.21107
532.588	0.20972
532.93	0.21091
533.273	0.21028
533.615	0.21199
533.958	0.21255
534.3	0.21232
534.642	0.21366
534.984	0.21429
535.326	0.21495
535.669	0.21465
536.011	0.21419
536.353	0.21275
536.695	0.21422
537.037	0.21385
537.378	0.21426
537.72	0.21465
538.062	0.21463
538.404	0.2127
538.746	0.21433
539.087	0.21354
539.429	0.21391
539.77	0.21299
540.112	0.21203
540.454	0.21314
540.795	0.21408
541.136	0.21268
541.478	0.21212
541.819	0.21384
542.16	0.21429
542.502	0.21398
542.843	0.21313
543.184	0.21279
543.525	0.2142
543.866	0.21573
544.207	0.2129
544.548	0.21181
544.889	0.2125
545.23	0.21164
545.571	0.21245
545.911	0.21181
546.252	0.21067
546.593	0.21134
546.934	0.2121
547.274	0.2121
547.615	0.21226
547.955	0.21138
548.296	0.21125
548.636	0.21303
548.977	0.21344
549.317	0.21338
549.657	0.21323
549.997	0.21446
550.338	0.21556
550.678	0.21718
551.018	0.21615
551.358	0.21613
551.698	0.21633
552.038	0.2167
552.378	0.21494
552.718	0.21547
553.058	0.21406
553.398	0.21359
553.737	0.21379
554.077	0.21322
554.417	0.21239
554.756	0.21333
555.096	0.21228
555.435	0.21202
555.775	0.21277
556.114	0.2123
556.454	0.21374
556.793	0.21475
557.133	0.21602
557.472	0.21594
557.811	0.21785
558.15	0.2175
558.489	0.2189
558.829	0.21848
559.168	0.21903
559.507	0.2195
559.846	0.21931
560.184	0.21801
560.523	0.21818
560.862	0.21815
561.201	0.21858
561.54	0.2173
561.878	0.21725
562.217	0.21788
562.556	0.21769
562.894	0.2179
563.233	0.21666
563.571	0.21562
563.91	0.21652
564.248	0.21688
564.586	0.21665
564.925	0.21772
565.263	0.21812
565.601	0.21927
565.939	0.21963
566.277	0.22012
566.616	0.21962
566.954	0.21992
567.292	0.22086
567.63	0.22134
567.967	0.22111
568.305	0.22163
568.643	0.22116
568.981	0.22099
569.319	0.22133
569.656	0.22072
569.994	0.22095
570.331	0.22048
570.669	0.22123
571.006	0.22041
571.344	0.22045
571.681	0.22161
572.019	0.22264
572.356	0.22188
572.693	0.22328
573.03	0.2221
573.368	0.22289
573.705	0.22226
574.042	0.22095
574.379	0.21928
574.716	0.21938
575.053	0.21867
575.39	0.2178
575.727	0.21784
576.063	0.21792
576.4	0.21852
576.737	0.21902
577.074	0.21807
577.41	0.21807
577.747	0.21943
578.083	0.21869
578.42	0.21981
578.756	0.21985
579.093	0.2202
579.429	0.22214
579.766	0.22113
580.102	0.22197
580.438	0.22278
580.774	0.22346
581.11	0.22275
581.446	0.22273
581.782	0.22223
582.119	0.22364
582.454	0.22366
582.79	0.2246
583.126	0.22314
583.462	0.22399
583.798	0.22271
584.134	0.22288
584.469	0.22136
584.805	0.22052
585.141	0.21964
585.476	0.21989
585.812	0.21993
586.147	0.22156
586.482	0.22071
586.818	0.22171
587.153	0.22251
587.488	0.22299
587.824	0.22263
588.159	0.22189
588.494	0.22214
588.829	0.22324
589.164	0.22289
589.499	0.22192
589.834	0.22158
590.169	0.22166
590.504	0.22262
590.839	0.22235
591.174	0.22038
591.508	0.22022
591.843	0.22143
592.178	0.22061
592.512	0.22108
592.847	0.22012
593.181	0.21955
593.516	0.22035
593.85	0.22075
594.185	0.2201
594.519	0.22146
594.853	0.22243
595.187	0.22207
595.522	0.2229
595.856	0.22262
596.19	0.22198
596.524	0.22214
596.858	0.22134
597.192	0.22247
597.526	0.22261
597.86	0.22126
598.194	0.22268
598.527	0.22451
598.861	0.22424
599.195	0.22562
599.528	0.22339
599.862	0.2236
600.196	0.22382
600.529	0.22339
600.863	0.22203
601.196	0.2227
601.529	0.22158
601.863	0.22158
602.196	0.22288
602.529	0.22402
602.862	0.22388
603.196	0.22452
603.529	0.22414
603.862	0.22488
604.195	0.22437
604.528	0.22517
604.861	0.22478
605.193	0.22538
605.526	0.22581
605.859	0.22661
606.192	0.22613
606.524	0.22672
606.857	0.22459
607.19	0.22499
607.522	0.22546
607.855	0.22596
608.187	0.22551
608.52	0.22588
608.852	0.22698
609.184	0.22844
609.517	0.2283
609.849	0.22655
610.181	0.22497
610.513	0.22477
610.845	0.22561
611.177	0.22495
611.509	0.22474
611.841	0.22453
612.173	0.22576
612.505	0.22624
612.837	0.22735
613.169	0.22723
613.5	0.22714
613.832	0.2265
614.164	0.2262
614.495	0.22633
614.827	0.22714
615.158	0.2263
615.49	0.22605
615.821	0.22675
616.152	0.2268
616.484	0.22798
616.815	0.22771
617.146	0.22772
617.477	0.22741
617.808	0.22748
618.14	0.22599
618.471	0.2265
618.802	0.22579
619.133	0.22614
619.463	0.22645
619.794	0.22713
620.125	0.22693
620.456	0.22959
620.787	0.23026
621.117	0.23059
621.448	0.23059
621.778	0.22993
622.109	0.23025
622.439	0.22987
622.77	0.22953
623.1	0.22889
623.43	0.22782
623.761	0.22721
624.091	0.22822
624.421	0.22832
624.751	0.22842
625.081	0.22706
625.412	0.22821
625.742	0.23008
626.072	0.23117
626.401	0.23166
626.731	0.23098
627.061	0.23223
627.391	0.23334
627.721	0.23308
628.05	0.23268
628.38	0.23267
628.71	0.23238
629.039	0.23309
629.369	0.23337
629.698	0.23363
630.028	0.23425
630.357	0.23463
630.686	0.23571
631.015	0.23538
631.345	0.23532
631.674	0.23492
632.003	0.23388
632.332	0.23489
632.661	0.23516
632.99	0.23375
633.319	0.23394
633.648	0.23369
633.977	0.23522
634.306	0.23566
634.634	0.23486
634.963	0.23507
635.292	0.23575
635.62	0.23523
635.949	0.2348
636.277	0.2327
636.606	0.23186
636.934	0.23095
637.263	0.23128
637.591	0.23095
637.919	0.23132
638.248	0.23309
638.576	0.23369
638.904	0.23467
639.232	0.23508
639.56	0.23474
639.888	0.23583
640.216	0.23627
640.544	0.23682
640.872	0.23722
641.2	0.23826
641.528	0.23813
641.855	0.23784
642.183	0.23705
642.511	0.23743
642.838	0.23564
643.166	0.23551
643.493	0.23485
643.821	0.23551
644.148	0.23575
644.475	0.23574
644.803	0.23517
645.13	0.23588
645.457	0.23616
645.784	0.23604
646.112	0.23702
646.439	0.23723
646.766	0.23639
647.093	0.23682
647.42	0.23691
647.746	0.23694
648.073	0.23781
648.4	0.23637
648.727	0.23717
649.053	0.23856
649.38	0.23966
649.707	0.24022
